Time	sum(Value total – Blocks (ETH)) – Ethereum
23.08.2024	1792592257267000000000000
24.08.2024	696407519740000000000000
25.08.2024	506851382148000000000000
26.08.2024	1128193815303000000000000
27.08.2024	1383635120199000000000000
28.08.2024	1686353681074000000000000
29.08.2024	1188308865474000000000000
30.08.2024	1268692379610000000000000
31.08.2024	542908274635000000000000
01.09.2024	655109562807000000000000
02.09.2024	972025237689000000000000
03.09.2024	1602791214327000000000000
04.09.2024	1549995690750000000000000
05.09.2024	1281117816172000000000000
06.09.2024	1604437613916000000000000
07.09.2024	807215264956000000000000
08.09.2024	568715966688000000000000
09.09.2024	1293259401025000000000000
10.09.2024	1549365469309000000000000
11.09.2024	1693313538808000000000000
12.09.2024	1161098514088000000000000
13.09.2024	1299735119719000000000000
14.09.2024	588993469203000000000000
15.09.2024	612739353743000000000000
16.09.2024	1416618940320000000000000
17.09.2024	1301566170495000000000000
18.09.2024	1373019173835000000000000
19.09.2024	1860104685470000000000000
20.09.2024	1575875816888000000000000
21.09.2024	663784171175000000000000
22.09.2024	618471623294000000000000
23.09.2024	1591847867523000000000000
24.09.2024	1570826744717000000000000
25.09.2024	1539136690273000000000000
26.09.2024	1322366304604000000000000
27.09.2024	1601657511569000000000000
28.09.2024	604550765066000000000000
29.09.2024	565784024731000000000000
30.09.2024	1843491619912000000000000
01.10.2024	1817665149264000000000000
02.10.2024	1609561118276000000000000
03.10.2024	1290924864745000000000000
04.10.2024	1219388562399000000000000
05.10.2024	867032005617000000000000
06.10.2024	498984684100000000000000
07.10.2024	1418772748204000000000000
08.10.2024	1194999998723000000000000
09.10.2024	1444193045450000000000000
10.10.2024	1192536637191000000000000
11.10.2024	1723035420475000000000000
12.10.2024	720171395938000000000000
13.10.2024	566511705054000000000000
14.10.2024	1409087816767000000000000
15.10.2024	1917988097540000000000000
16.10.2024	1610842934617000000000000
17.10.2024	1601889445525000000000000
18.10.2024	1654903501705000000000000
19.10.2024	752481872381000000000000
20.10.2024	868798036348000000000000
21.10.2024	1543007132145000000000000
22.10.2024	1518526570798000000000000
23.10.2024	1390360596658000000000000
24.10.2024	1459401610662000000000000
25.10.2024	2706179260617000000000000
26.10.2024	825783074874000000000000
27.10.2024	635499113973000000000000
28.10.2024	1617954042555000000000000
29.10.2024	2343974306313000000000000
30.10.2024	1870236732315000000000000
31.10.2024	1591849310905000000000000
01.11.2024	1580402668119000000000000
02.11.2024	769857719540000000000000
03.11.2024	826109803962000000000000
04.11.2024	1471960450870000000000000
05.11.2024	1921716025057000000000000
06.11.2024	2602653884893000000000000
07.11.2024	2295113114768000000000000
08.11.2024	1915533130835000000000000
09.11.2024	1494455541680000000000000
10.11.2024	1987533478716000000000000
11.11.2024	2309331353879000000000000
12.11.2024	3283815529043000000000000
13.11.2024	2600640254190000000000000
14.11.2024	1965332525719000000000000
15.11.2024	1976982419162000000000000
16.11.2024	1257490231252000000000000
17.11.2024	1081840104703000000000000
18.11.2024	2106155453021000000000000
19.11.2024	1988004484506000000000000
20.11.2024	2035755506813000000000000
21.11.2024	2993672000681000000000000
22.11.2024	2712019149689000000000000
23.11.2024	1486098264764000000000000
24.11.2024	1007057581695000000000000
25.11.2024	3129686148997000000000000
26.11.2024	2116538113275000000000000
27.11.2024	2545306873039000000000000
28.11.2024	1843007979941000000000000
29.11.2024	2040801792787000000000000
30.11.2024	1271926203615000000000000
01.12.2024	1179828384294000000000000
02.12.2024	2916969906373000000000000
03.12.2024	2831417732435000000000000
04.12.2024	3219096393414000000000000
05.12.2024	2866030427540000000000000
06.12.2024	3397714426226000000000000
07.12.2024	1269853268809000000000000
08.12.2024	937200261894000000000000
09.12.2024	2349760352405000000000000
10.12.2024	2251321310638000000000000
11.12.2024	2794206949245000000000000
12.12.2024	2132315786906000000000000
13.12.2024	2162853573846000000000000
14.12.2024	748351302235000000000000
15.12.2024	793277426454000000000000
16.12.2024	2071092985620000000000000
17.12.2024	2238243393680000000000000
18.12.2024	2019922978129000000000000
19.12.2024	2425244807307000000000000
20.12.2024	2925815672236000000000000
21.12.2024	1340145015842000000000000
22.12.2024	1225169593940000000000000
23.12.2024	2286618123098000000000000
24.12.2024	2163433819910000000000000
25.12.2024	840339951691000000000000
26.12.2024	1398407667247000000000000
27.12.2024	1629067480618000000000000
28.12.2024	636946937095000000000000
29.12.2024	818649678285000000000000
30.12.2024	2112749869296000000000000
31.12.2024	1992559065419000000000000
01.01.2025	1600479777875000000000000
02.01.2025	1597405745775000000000000
03.01.2025	1449555478014000000000000
04.01.2025	961378835591000000000000
05.01.2025	606145549157000000000000
06.01.2025	1540362850706000000000000
07.01.2025	1801983894386000000000000
08.01.2025	2042855421366000000000000
09.01.2025	2146630226014000000000000
10.01.2025	1476115773372000000000000
11.01.2025	563499345701000000000000
12.01.2025	946090632186000000000000
13.01.2025	2081995694566000000000000
14.01.2025	1315812310378000000000000
15.01.2025	1315035462468000000000000
16.01.2025	1724528621570000000000000
17.01.2025	1983502472109000000000000
18.01.2025	1699908297834000000000000
19.01.2025	2310849058330000000000000
20.01.2025	2285874847591000000000000
21.01.2025	2253613774870000000000000
22.01.2025	1961276695596000000000000
23.01.2025	2181749006827000000000000
24.01.2025	2001285745377000000000000
25.01.2025	1091169797335000000000000
26.01.2025	725850240853000000000000
27.01.2025	2316091986124000000000000
28.01.2025	2036098180325000000000000
29.01.2025	1124986938551000000000000
30.01.2025	1312513953049000000000000
31.01.2025	2536756539073000000000000
01.02.2025	924123670288000000000000
02.02.2025	1812856419029000000000000
03.02.2025	5505870572481000000000000
04.02.2025	3463958311577000000000000
05.02.2025	2941743993294000000000000
06.02.2025	1988125409369000000000000
07.02.2025	1931330595462000000000000
08.02.2025	1870663671941000000000000
09.02.2025	1534049730515000000000000
10.02.2025	1661832595972000000000000
11.02.2025	1735378267192000000000000
12.02.2025	1779903904018000000000000
13.02.2025	1686288843449000000000000
14.02.2025	1837332223131000000000000
15.02.2025	737143732033000000000000
16.02.2025	790347423971000000000000
17.02.2025	1243627941663000000000000
18.02.2025	1658181952272000000000000
19.02.2025	1249597540888000000000000
20.02.2025	1286145128433000000000000
21.02.2025	2984158419968000000000000
22.02.2025	2080766162734000000000000
23.02.2025	1779644686801000000000000
24.02.2025	2429772571436000000000000
25.02.2025	4086391324271000000000000
26.02.2025	2821156929830000000000000
27.02.2025	2758698813544000000000000
28.02.2025	3470957631717000000000000
01.03.2025	1575533648766000000000000
02.03.2025	2236121808818000000000000
03.03.2025	3277994597205000000000000
04.03.2025	2773074168620000000000000
05.03.2025	1757039396695000000000000
06.03.2025	1726178261226000000000000
07.03.2025	2429031854271000000000000
08.03.2025	724100613144000000000000
09.03.2025	1063916416584000000000000
10.03.2025	3109108721233000000000000
11.03.2025	2785088861935000000000000
12.03.2025	2296621744786000000000000
13.03.2025	1805492546502000000000000
14.03.2025	1526139351007000000000000
15.03.2025	745094454699000000000000
16.03.2025	768734114863000000000000
17.03.2025	1750534728694000000000000
18.03.2025	2008761394095000000000000
19.03.2025	2187442881500000000000000
20.03.2025	1789048869446000000000000
21.03.2025	1480653191940000000000000
22.03.2025	739041543610000000000000
23.03.2025	667275856155000000000000
24.03.2025	1644141127326000000000000
25.03.2025	1142522558043000000000000
26.03.2025	1438186508554000000000000
27.03.2025	1235366643005000000000000
28.03.2025	2350177406018000000000000
29.03.2025	809293099719000000000000
30.03.2025	615069995125000000000000
31.03.2025	1940481705209000000000000
01.04.2025	1481526630819000000000000
02.04.2025	1422964782671000000000000
03.04.2025	1531385107969000000000000
04.04.2025	1403933848918000000000000
05.04.2025	695557101913000000000000
06.04.2025	1713522325312000000000000
07.04.2025	3708201927648000000000000
08.04.2025	2052274243807000000000000
09.04.2025	2800954619810000000000000
10.04.2025	2071780929851000000000000
11.04.2025	1844058142502000000000000
12.04.2025	867539977607000000000000
13.04.2025	1032506048817000000000000
14.04.2025	2064387547208000000000000
15.04.2025	1659451845679000000000000
16.04.2025	1513656127875000000000000
17.04.2025	1549929388446000000000000
18.04.2025	1177291519140000000000000
19.04.2025	1036109737950000000000000
20.04.2025	1055397885883000000000000
21.04.2025	1970661198672000000000000
22.04.2025	3062182564507000000000000
23.04.2025	2513939329943000000000000
24.04.2025	2352530020831000000000000
25.04.2025	2229352379057000000000000
26.04.2025	924106116761000000000000
27.04.2025	1000703931281000000000000
28.04.2025	2444376506069000000000000
29.04.2025	2000611692095000000000000
30.04.2025	1541500902059000000000000
01.05.2025	1413278778075000000000000
02.05.2025	1319750742439000000000000
03.05.2025	559426613621000000000000
04.05.2025	758636872424000000000000
05.05.2025	1386053807821000000000000
06.05.2025	1256225023035000000000000
07.05.2025	1614027648587000000000000
08.05.2025	2833156845187000000000000
09.05.2025	3208770401113000000000000
10.05.2025	1509865613515000000000000
11.05.2025	1403555336256000000000000
12.05.2025	2615595643982000000000000
13.05.2025	2474190859278000000000000
14.05.2025	2495123113126000000000000
15.05.2025	2676461570947000000000000
16.05.2025	2183770521604000000000000
17.05.2025	1209043859856000000000000
18.05.2025	976518389149000000000000
19.05.2025	2290226657908000000000000
20.05.2025	1973211410641000000000000
21.05.2025	2855819292843000000000000
22.05.2025	2616421442813000000000000
23.05.2025	3254126155981000000000000
24.05.2025	735634567378000000000000
25.05.2025	974493989458000000000000
26.05.2025	1387476365370000000000000
27.05.2025	2181939600088000000000000
28.05.2025	2076420194180000000000000
29.05.2025	2237149111397000000000000
30.05.2025	2226708636137000000000000
31.05.2025	939675722261000000000000
01.06.2025	846610841362000000000000
02.06.2025	2188723838625000000000000
03.06.2025	2771359034973000000000000
04.06.2025	2389209873325000000000000
05.06.2025	2742595880263000000000000
06.06.2025	2177669406605000000000000
07.06.2025	741983569612000000000000
08.06.2025	980951258905000000000000
09.06.2025	1772176868037000000000000
10.06.2025	3480107121941000000000000
11.06.2025	2834982494803000000000000
12.06.2025	2707457637269000000000000
13.06.2025	2900156160466000000000000
14.06.2025	661840272492000000000000
15.06.2025	615974498930000000000000
16.06.2025	1993001265302000000000000
17.06.2025	1845868412826000000000000
18.06.2025	1701619832647000000000000
19.06.2025	1442521287790000000000000
20.06.2025	2858073017214000000000000
21.06.2025	1075089934416000000000000
22.06.2025	1694032006886000000000000
23.06.2025	2080461417199000000000000
24.06.2025	2173852312089000000000000
25.06.2025	1798022138817000000000000
26.06.2025	1670003939013000000000000
27.06.2025	1493540644701000000000000
28.06.2025	732347037105000000000000
29.06.2025	716587801306000000000000
30.06.2025	1821925304489000000000000
01.07.2025	1973059710921000000000000
02.07.2025	1783942505553000000000000
03.07.2025	1815814574630000000000000
04.07.2025	1200676205248000000000000
05.07.2025	614712193471000000000000
06.07.2025	543425069998000000000000
07.07.2025	1763818473029000000000000
08.07.2025	1614592666553000000000000
09.07.2025	2577278494105000000000000
10.07.2025	2919510414650000000000000
11.07.2025	3820191362351000000000000
12.07.2025	1130950240543000000000000
13.07.2025	943625873796000000000000
14.07.2025	3016022274727000000000000
15.07.2025	2777765508307000000000000
16.07.2025	3676020669788000000000000
17.07.2025	3798091412740000000000000
18.07.2025	5159723210613000000000000
19.07.2025	1236890804065000000000000
20.07.2025	1661128739950000000000000
21.07.2025	3740502600677000000000000
22.07.2025	3084608294904000000000000
23.07.2025	3466822156868000000000000
24.07.2025	3115059757063000000000000
25.07.2025	3284678389113000000000000
26.07.2025	985368715688000000000000
27.07.2025	1369417668953000000000000
28.07.2025	2782806153691000000000000
29.07.2025	1949520642322000000000000
30.07.2025	2304031337335000000000000
31.07.2025	2022891802782000000000000
01.08.2025	2530917241349000000000000
02.08.2025	1116516613245000000000000
03.08.2025	1019892526299000000000000
04.08.2025	2445548191800000000000000
05.08.2025	2474970585080000000000000
06.08.2025	1783650159994000000000000
07.08.2025	2330609812564000000000000
08.08.2025	3189033348205000000000000
09.08.2025	2107112639035000000000000
10.08.2025	1643981678421000000000000
11.08.2025	3429013980608000000000000
12.08.2025	4176309342551000000000000
13.08.2025	4329518097546000000000000
14.08.2025	4842832801895000000000000
15.08.2025	3618432305132000000000000
16.08.2025	1243250229561000000000000
17.08.2025	967721740641000000000000
18.08.2025	3517655656282000000000000
19.08.2025	2416572794105000000000000
20.08.2025	2672479405510000000000000
21.08.2025	2286580536765000000000000
22.08.2025	3499497275663000000000000
23.08.2025	2461663757514000000000000
24.08.2025	3027865378460000000000000
25.08.2025	3638958042316000000000000
26.08.2025	3342341251016000000000000
27.08.2025	3113174612696000000000000
28.08.2025	2167634513181000000000000
29.08.2025	2410562232342000000000000
30.08.2025	1202609747599000000000000
31.08.2025	1211287591773000000000000
01.09.2025	2367003170054000000000000
02.09.2025	2274000910354000000000000
03.09.2025	2387605110966000000000000
04.09.2025	2695786670863000000000000
05.09.2025	2546448975377000000000000
06.09.2025	733135509518000000000000
07.09.2025	582919721562000000000000
08.09.2025	2514763915144000000000000
09.09.2025	2110456357700000000000000
10.09.2025	1948489889827000000000000
11.09.2025	1860609011426000000000000
12.09.2025	2166222509936000000000000
13.09.2025	908694254252000000000000
14.09.2025	877962265666000000000000
15.09.2025	2196793795716000000000000
16.09.2025	2477261029842000000000000
17.09.2025	2151027473966000000000000
18.09.2025	3038843298314000000000000
19.09.2025	2438272480576000000000000
20.09.2025	672188261011000000000000
21.09.2025	809077432146000000000000
22.09.2025	2953273024450000000000000
23.09.2025	1583452386157000000000000
24.09.2025	2196776193837000000000000
25.09.2025	3101251327381000000000000
26.09.2025	2819579216254000000000000
27.09.2025	708002138014000000000000
28.09.2025	649189752694000000000000
29.09.2025	1881049739265000000000000
30.09.2025	2517323373615000000000000
01.10.2025	2346752029437000000000000
02.10.2025	2124835691655000000000000
03.10.2025	1968984415339000000000000
04.10.2025	945926693866000000000000
05.10.2025	1090887578119000000000000
06.10.2025	2392324499459000000000000
07.10.2025	2668393325234000000000000
08.10.2025	3661042119470000000000000
09.10.2025	1968689548140000000000000
10.10.2025	2406387904157000000000000
11.10.2025	2905775486345000000000000
12.10.2025	1434827248593000000000000
13.10.2025	2214149757839000000000000
14.10.2025	3383175287442000000000000
15.10.2025	2339905606917000000000000
16.10.2025	1942318723944000000000000
17.10.2025	2295999397540000000000000
18.10.2025	646919965064000000000000
19.10.2025	826572263786000000000000
20.10.2025	1967966941101000000000000
21.10.2025	1849010224647000000000000
22.10.2025	1596333185645000000000000
23.10.2025	1855046746055000000000000
24.10.2025	2027167836665000000000000
25.10.2025	618657502186000000000000
26.10.2025	1310327235182000000000000
27.10.2025	1861801578191000000000000
28.10.2025	2018223938956000000000000
29.10.2025	2157254094484000000000000
30.10.2025	2142622705150000000000000
31.10.2025	2089367403406000000000000
01.11.2025	1250001764990000000000000
02.11.2025	797322133146000000000000
03.11.2025	2251101869795000000000000
04.11.2025	3692276692754000000000000
05.11.2025	3117367328915000000000000
06.11.2025	2335943061026000000000000
07.11.2025	2396446076551000000000000
08.11.2025	639586174214000000000000
09.11.2025	843489114805000000000000
10.11.2025	1830967999042000000000000
11.11.2025	1628861017870000000000000
12.11.2025	1931939693468000000000000
13.11.2025	2715453895623000000000000
14.11.2025	2988461381813000000000000
15.11.2025	860109788213000000000000
16.11.2025	1079697308331000000000000
17.11.2025	2208763732622000000000000
18.11.2025	2965829166353000000000000
19.11.2025	2321088642289000000000000
20.11.2025	2174706845504000000000000
21.11.2025	3242408154901000000000000
22.11.2025	1072078383042000000000000
23.11.2025	4735915524859000000000000
24.11.2025	2098225155173000000000000
25.11.2025	1773696795598000000000000
26.11.2025	1736124778531000000000000
27.11.2025	1206818334007000000000000
28.11.2025	1708778667755000000000000
29.11.2025	772121564156000000000000
30.11.2025	501007634464000000000000
01.12.2025	2444482217716000000000000
02.12.2025	2097109572121000000000000
03.12.2025	1980725312035000000000000
04.12.2025	1828133595840000000000000
05.12.2025	1766084867964000000000000
06.12.2025	585944500751000000000000
07.12.2025	617589165719000000000000
08.12.2025	1386860247780000000000000
09.12.2025	1722728849612000000000000
10.12.2025	2052493965780000000000000
11.12.2025	2163374652602000000000000
12.12.2025	2173429170286000000000000
13.12.2025	684820678087000000000000
14.12.2025	907460341107000000000000
15.12.2025	2044054743572000000000000
16.12.2025	2068616814107000000000000
17.12.2025	2681499459053000000000000
18.12.2025	1781626859639000000000000
19.12.2025	2307359792095000000000000
20.12.2025	473935202038000000000000
21.12.2025	545602698079000000000000
22.12.2025	1619175341764000000000000
23.12.2025	2264608717204000000000000
24.12.2025	1564215097586000000000000
25.12.2025	721563746360000000000000
26.12.2025	1714032436330000000000000
27.12.2025	765661634197000000000000
28.12.2025	683330408646000000000000
29.12.2025	1793764193784000000000000
30.12.2025	1741899481639000000000000
31.12.2025	1811660833437000000000000
01.01.2026	778466686248000000000000
02.01.2026	1678972101237000000000000
03.01.2026	832127096667000000000000
04.01.2026	720876574396000000000000
05.01.2026	1939370627529000000000000
06.01.2026	2114242475845000000000000
07.01.2026	2155242152852000000000000
08.01.2026	2241537801325000000000000
09.01.2026	1573081733934000000000000
10.01.2026	781597404857000000000000
11.01.2026	700490605625000000000000
12.01.2026	1692620799416000000000000
13.01.2026	1771558896857000000000000
14.01.2026	2273887011631000000000000
15.01.2026	1925054466108000000000000
16.01.2026	1647739294386000000000000
17.01.2026	657062272117000000000000
18.01.2026	602954739900000000000000
19.01.2026	1583066035457000000000000
20.01.2026	2107143303282000000000000
21.01.2026	2788761820268000000000000
22.01.2026	2356591325096000000000000
23.01.2026	1596400054719000000000000
24.01.2026	503417023975000000000000
25.01.2026	1200682305258000000000000
26.01.2026	2489467836841000000000000
27.01.2026	1631887755464000000000000
28.01.2026	1780080887958000000000000
29.01.2026	1725986749985000000000000
30.01.2026	2179646915136000000000000
31.01.2026	2412454827796000000000000
01.02.2026	2286850200435000000000000
02.02.2026	3833929897817000000000000
03.02.2026	3917923845991000000000000
04.02.2026	3442865153456000000000000
05.02.2026	4494050890206000000000000
06.02.2026	5204476762280000000000000
07.02.2026	2138985482352000000000000
08.02.2026	1170763193515000000000000
09.02.2026	2510074944051000000000000
10.02.2026	2670004534301000000000000
11.02.2026	1809928553405000000000000
12.02.2026	2078348490119000000000000
13.02.2026	2382202447503000000000000
14.02.2026	782295522166000000000000
15.02.2026	2005759616748000000000000
16.02.2026	1179004539845000000000000
17.02.2026	1969238710316000000000000
18.02.2026	1635837747752000000000000
19.02.2026	1600125444729000000000000
20.02.2026	2062497204632000000000000
21.02.2026	606704552185000000000000
22.02.2026	636327725692000000000000
23.02.2026	2124813594202000000000000
24.02.2026	2153240381588000000000000
25.02.2026	2700531388029000000000000
26.02.2026	2296179170453000000000000
27.02.2026	1706944790652000000000000
28.02.2026	1127512807537000000000000
01.03.2026	1078819379952000000000000
02.03.2026	2263014760024000000000000
03.03.2026	1794576906948000000000000
04.03.2026	2577807483316000000000000
05.03.2026	2115846992828000000000000
06.03.2026	2087921220540000000000000
07.03.2026	794381686970000000000000
08.03.2026	972557259685000000000000
09.03.2026	1798540196565000000000000
10.03.2026	1965237603259000000000000
11.03.2026	1954659940032000000000000
12.03.2026	1749111495195000000000000
13.03.2026	1948249299970000000000000
14.03.2026	633748045765000000000000
15.03.2026	639682488941000000000000
16.03.2026	2159441944086000000000000
17.03.2026	1887924214147000000000000
18.03.2026	2286463042261000000000000
19.03.2026	511195943979000000000000
