Time	sum(Output total – Blocks (DASH)) – Dash
15.10.2025	75219277842592
16.10.2025	73640499409749
17.10.2025	73886135170278
18.10.2025	50341069485072
19.10.2025	37355834307225
20.10.2025	65845628628991
21.10.2025	62367891400953
22.10.2025	62666260216752
23.10.2025	42094625479202
24.10.2025	37498207699915
25.10.2025	61575377546266
26.10.2025	59549457603299
27.10.2025	47210448749714
28.10.2025	48295785868352
29.10.2025	159343249449064
30.10.2025	51681586140886
31.10.2025	77416656786764
01.11.2025	403447485166500
02.11.2025	349834475815682
03.11.2025	361013548413246
04.11.2025	847808881212263
05.11.2025	349716127181514
06.11.2025	204506585392191
07.11.2025	154806628295142
08.11.2025	157406936225993
09.11.2025	130577109585481
10.11.2025	149726498809499
11.11.2025	266172944388815
12.11.2025	242256096643349
13.11.2025	65676221839938
14.11.2025	240124320372068
15.11.2025	247473515118788
16.11.2025	288644631682987
17.11.2025	196406531481741
18.11.2025	206955051663894
19.11.2025	185429760109240
20.11.2025	168241548470146
21.11.2025	145455006890599
22.11.2025	118069521770322
23.11.2025	125995467005766
24.11.2025	175112786082860
25.11.2025	69533578502079
26.11.2025	173440653035112
27.11.2025	161973515560838
28.11.2025	179964302471374
29.11.2025	274820879618984
30.11.2025	217063986245252
01.12.2025	236799578899064
02.12.2025	121895304683485
03.12.2025	72918178485288
04.12.2025	143506685764754
05.12.2025	53959649893313
06.12.2025	79784688735516
07.12.2025	56947791090727
08.12.2025	78078491970014
09.12.2025	72277989758433
10.12.2025	168129753109363
11.12.2025	116568349386547
12.12.2025	101396666102555
13.12.2025	47414992871737
14.12.2025	57194017000622
15.12.2025	79558084924152
16.12.2025	67629734414817
17.12.2025	46244052515652
18.12.2025	95198287962445
19.12.2025	54662669652752
20.12.2025	44425718294480
21.12.2025	54038604097449
22.12.2025	59487298921723
23.12.2025	47330648163799
24.12.2025	74834782678621
25.12.2025	127868855096155
26.12.2025	57294586029683
27.12.2025	89655346959651
28.12.2025	67279805600200
29.12.2025	87187974766194
30.12.2025	70723094433124
31.12.2025	57163303317942
01.01.2026	55272508845548
02.01.2026	50261193722929
03.01.2026	45424099715778
04.01.2026	33019045075475
05.01.2026	82361122712639
06.01.2026	54718728788724
07.01.2026	56482804072065
08.01.2026	48882621019098
09.01.2026	31746049218621
10.01.2026	44948694186616
11.01.2026	32112766016715
12.01.2026	64945917329981
13.01.2026	256605647054903
14.01.2026	688543888300576
15.01.2026	325075465376219
16.01.2026	190893214412943
17.01.2026	101751521452487
18.01.2026	193326730046450
19.01.2026	104020214208195
20.01.2026	95189758165980
21.01.2026	62669855881436
22.01.2026	68457902737659
23.01.2026	67846410972893
24.01.2026	65403208471435
25.01.2026	54648179183986
26.01.2026	62558141483969
27.01.2026	44143100250596
28.01.2026	72797212258833
29.01.2026	78108958559593
30.01.2026	867145887986764
31.01.2026	100239002863078
01.02.2026	78317008001733
02.02.2026	48919449565226
03.02.2026	79045067392337
04.02.2026	53797916547515
05.02.2026	92440358785935
06.02.2026	109836307417117
07.02.2026	83901705005658
08.02.2026	52156170990340
09.02.2026	55418455914528
10.02.2026	53071740088273
11.02.2026	66894038201060
12.02.2026	93911775240383
13.02.2026	145055805500079
14.02.2026	146287021455288
15.02.2026	167950101778266
16.02.2026	57259930415981
17.02.2026	34187623332821
18.02.2026	42228723283489
19.02.2026	58278942913552
20.02.2026	82048303179746
21.02.2026	35201336804408
22.02.2026	44522503395608
23.02.2026	35926739603862
24.02.2026	49778477152404
25.02.2026	43746345232920
26.02.2026	45298311418119
27.02.2026	42192824279057
28.02.2026	39481961897013
01.03.2026	47093017052961
02.03.2026	40971693072617
03.03.2026	24797392968185
04.03.2026	56795245693986
05.03.2026	31047336881849
06.03.2026	42565077348159
07.03.2026	34103261364901
08.03.2026	38126684840935
09.03.2026	29253384230783
10.03.2026	51579738523826
11.03.2026	39153634981026
12.03.2026	34614154761989
13.03.2026	89408905763272
14.03.2026	338458934051426
15.03.2026	382114131369433
16.03.2026	421557270190948
17.03.2026	356007747386852
18.03.2026	386882856998562
19.03.2026	173928043829669
